URL,Status
"https://www.latimes.com/sports/story/2022-02-16/eileen-gu-beijing-olympics-us-china-politics
","200
"
"https://www.latimes.com/sports/rams/story/2022-02-13/super-bowl-lvi-breaking-down-rams-winning-drive
","200
"
"https://www.latimes.com/california/story/2020-01-25/cabbies-hit-by-laxit-pickup-squeeze-are-planning-their-own-exit
","200
"
"https://www.latimes.com/archives/la-xpm-1999-apr-09-ca-25571-story.html
","200
"
"https://www.latimes.com/opinion/about-the-times-editorial-board
","200
"
"https://www.latimes.com/science/story/2022-02-16/more-covid-rules-fall-as-cdc-hints-at-better-times-ahead
","200
"
"https://www.latimes.com/business/technology
","200
"
"https://www.latimes.com/environment/newsletter/2021-02-04/bay-area-cities-have-banned-gas-to-fight-climate-change-but-not-los-angeles-boiling-point
","200
"
"https://www.latimes.com/home/hometours/la-hm-shiell-house-20150801-story.html
","200
"
"https://www.latimes.com/sports/lakers
","200
"
"https://www.latimes.com/podcasts/the-envelope-podcast
","200
"
"https://www.latimes.com/food
","200
"
"https://www.latimes.com/opinion/story/2022-02-16/mask-mandates-garcetti-super-bowl
","200
"
"https://www.latimes.com/entertainment-arts/business/story/2022-02-15/super-bowl-ratings
","200
"
"https://www.latimes.com/sports/story/2022-02-16/socal-sahith-theegala-pepperdine-pga-fans-phoenix-open-genesis-invitational
","200
"
"https://www.latimes.com/lifestyle/story/2020-02-05/tour-lawrence-welks-midcentury-modern-pad-at-modernism-week-in-palm-springs
","200
"
"https://www.latimes.com/entertainment-arts/business/story/2022-02-16/joe-rogan-100-million-richard-pryor-0-what-comic-suits-against-streamers-say-about-a-deeply-flawed-model
","200
"
"https://www.latimes.com/california/story/2022-02-15/lausd-supt-alberto-carvalho-starts-job-after-years-in-miami
","200
"
"https://www.latimes.com/politics/story/2021-12-16/clash-of-the-kitchens-california-leads-the-way-in-a-new-climate-battleground
","200
"
"https://www.latimes.com/gift-subscription-terms
","200
"
"https://www.latimes.com/california/story/2022-02-03/l-a-county-to-nix-masks-outdoors-once-covid-stats-improve
","200
"
"https://www.latimes.com/topic/editorials
","200
"
"https://www.latimes.com/about/virtual-events
","200
"
"https://www.latimes.com/about/studios
","200
"
"https://www.latimes.com/entertainment/la-et-sunnylands-estate-20160215-story.html
","200
"
"https://www.latimes.com/california/story/2022-02-16/california-still-strongly-recommends-masks-as-order-eases
","200
"
"https://www.latimes.com/sports/angels/story/2022-02-15/former-angels-matt-harvey-testify-getting-oxycodone-eric-kay-trial
","200
"
"https://www.latimes.com/california/story/2022-02-16/super-bowl-champion-rams-parade-is-today-in-l-a
","200
"
"https://www.latimes.com/world-nation/story/2022-02-15/u-s-prosecutors-ensnare-former-honduran-president-on-drug-trafficking-charges
","200
"
"https://www.latimes.com/opinion/story/2021-12-19/california-greenhouse-gas-reduction
","200
"
"https://www.latimes.com/california/story/2022-02-15/l-a-county-will-lift-outdoor-mask-mandate-wednesday?_amp=true
","200
"
"https://www.latimes.com/california/story/2021-04-19/the-times-podcast?utm_source=on_site&utm_medium=homepagebarker&utm_campaign=the_times
","200
"
"https://www.latimes.com/about/pressreleases
","200
"
"https://www.latimes.com/espanol/internacional/articulo/2022-02-16/gran-bretana-ofrecera-vacuna-contra-covid-a-ninos-de-5-a-11-anios
","200
"
"https://www.latimes.com/california/story/2022-02-16/rams-house-hollywood-sign-change-illegible
","200
"
"https://www.latimes.com/sports/soccer/story/2022-02-15/qatar-excited-to-welcome-and-show-world-its-transformation-during-world-cup
","200
"
"https://www.latimes.com/lifestyle/story/2022-02-16/modernism-week-2022-palm-springs?_amp=true
","200
"
"https://www.latimes.com/sports/highschool/story/2022-02-15/alyssa-thompson-selected-usa-under-20-womens-soccer-team
","200
"
"https://www.latimes.com/world-nation/story/2022-02-16/canada-ottawa-vaccine-mandate-protests-image
","200
"
"https://www.latimes.com/obituaries
","200
"
"https://www.latimes.com/science/story/2022-02-02/covid-vaccines-for-kids-under-5
","200
"
"https://www.latimes.com/opinion/story/2022-02-16/sundance-muslims-documentary-film-middle-east
","200
"
"https://www.latimes.com/newsroom-directory
","200
"
"https://www.latimes.com/sports/angels/story/2022-02-16/eric-kay-will-not-testify-in-his-defense-angels-tyler-skaggs-death
","200
"
